IDENTIFIKATOR_KLIJENTA,churn_risk_score,predicted_churn
3KHK6IM0CG5V,0.7853802715427133,1
LKUDQ4X4976U,0.7853063013420789,1
MHE47F9PECNW,0.7847771430779553,1
X2FAQBN1VNKU,0.7847175364190966,1
S6GZDXZTP1RU,0.7845029249779667,1
R7LXDCTIMW2W,0.7838730318638537,1
EUVOK67ARNJO,0.7832759628587953,1
KCZL3DMIZF90,0.7824316330105219,1
2WPF996EHNI6,0.7817710897065082,1
IBX1HP64Q5K2,0.7815233052593512,1
ZRF02EFQKDD5,0.7813137447202975,1
DWTIG5HN8Y4S,0.7810932524568068,1
FC3W01OD3ARW,0.7795571269457516,1
SMNHGA9P8D65,0.7774653124250026,1
04FTCRKHT3AU,0.7771534955310916,1
WXNRJAWZCEHV,0.7769977949821455,1
SGIXXCG0VYW5,0.7764720401718674,1
RE1T6WBATBE2,0.7752649049587977,1
WGSF2VL3DPL6,0.774573155248217,1
V8D8BABCFKVR,0.7744608899898238,1
9UKCYQTSVL8H,0.7743145877409493,1
EB6NFP26HPED,0.7742799024836565,1
PRII4J0A9421,0.7740855969652111,1
519XSDYKZW7I,0.7737693292598846,1
DHQOXTNVNBNO,0.7734963479918968,1
PB9RU3J6H0W4,0.7734246684660667,1
YOIXFSPGVW94,0.7728995920126315,1
ASXI5YH9JLKI,0.772294074769266,1
ER6DQ6RACBPL,0.7717040164207859,1
56XESSK9383E,0.7713571249750534,1
K67B46SN4N69,0.7703689302709953,1
X8J6E72FRSJ7,0.7696036686503577,1
2HFKKY4QVQA4,0.7687432494213856,1
81266XQ3WVPF,0.7682006734114061,1
3J4PHYGU6URL,0.7671578294499412,1
EICDQ4J6TZT4,0.7668253029739579,1
KZ52IDZ5Z8K5,0.7660435423644331,1
N0YP6WYHIF7N,0.7644488462299854,1
TT3WX5HMPQMZ,0.7642815161077622,1
XA9SWA0SLT79,0.7634732201363548,1
H2HGEJOBUFWX,0.7632116030252126,1
8XUXY959NJ0I,0.7621950823679638,1
BUXTSK0CKFPO,0.7619280452980396,1
HFAERT80ZJEC,0.7598590427192222,1
QHTWVJQ0PAML,0.7598260562391415,1
QYWK450QI9ZO,0.7585219587647257,1
IOE99I98FS4W,0.7579100745282678,1
GR2Z4II91CSI,0.757507493051628,1
J0PNLPPF6M00,0.756716480113411,1
F7P3ACQBSP1R,0.7565532872636885,1
2Z3GYTFJFK9D,0.7562330701681121,1
H2KC1LWZCN1C,0.7555656439183176,1
DZJD0KD7LQK4,0.7537963080945213,1
WWGOZEHH3JEB,0.7533624466397798,1
KE2O4W0ACUPS,0.7529515612135469,1
W3JCB2IM1ETR,0.7524954147198334,1
47KKAZENBWS0,0.751966832421111,1
4CVBH0ZW681A,0.7492096354123815,1
H1WO4PB611PF,0.7487983759288279,1
X5WEI9ZOZSAG,0.7483976564352889,1
YYSR9ZPMPGX9,0.7475171204962863,1
FYDIF3W06QPK,0.7464666460025464,1
J6CIQENIDDPY,0.7459312254345234,1
9S5U2LV80JPP,0.745561235802708,1
L1FGMK2OKA8N,0.7437825567441206,1
X43HRNCRV2V5,0.7428389833658063,1
ZML0HOVV1RD2,0.7424893082478239,1
UVM33TGQHQY8,0.7416607087617452,1
0PR4SYU5PWXV,0.7400642917598474,1
RIPUICRHLZFC,0.7385809735931395,1
2Q2PFIXAN4I5,0.738356804194504,1
CJE2TXVZHBN0,0.7356433539723958,1
3FT44P2FRVJG,0.7355996698966909,1
ETNR4OV1VVM3,0.7355055411839394,1
KUCXL6JV6OH7,0.7353689376274626,1
9175X1603ZC3,0.7352126130539728,1
4GC6Y0QZ49JH,0.7330426448978867,1
7GW9C5768KJ1,0.7302304399987165,1
EAZ39CXN367X,0.7295126159621861,1
HC1STOCWUEYQ,0.7265428339699139,1
B9FO66QKFZYZ,0.725147297156005,1
REKWCH6ZE68U,0.7223025181488995,1
XJ9Q95DYB7LU,0.7221402801906301,1
AQSU32R7S3MH,0.7221039984351894,1
J0RNU6WML4QJ,0.721094532119766,1
VJZS6481E7SE,0.720750728279169,1
50DHFN1GXFYB,0.7200902034582006,1
LNIBCOOA1H7U,0.7193010452968511,1
W1PYZLEK3EMV,0.719229775812393,1
NE394U8T1DYI,0.718219232749034,1
7Q9WSJW170DF,0.7170022017388062,1
P6UQQQJOZDIH,0.7165422220022809,1
MEYSEQ5UG186,0.7163331382799843,1
WYL0JUXYALPC,0.7159892477802201,1
2IQP02YU70CP,0.71364534597312,1
NOPAF690RE1G,0.7129390038376693,1
TBYJYCTVDOOP,0.7120365488907079,1
VS0WKK4O1E03,0.7107276740414856,1
2D8ZVD51XK2L,0.7103203113848513,1
3DSQ9MQWWKUN,0.7090084940945123,1
4B7WJTS8KSJN,0.703712127716861,1
BQKBGIYPBS2Z,0.7033340272249093,1
JO928BHR1UQU,0.7028194066589318,1
1JRZO8AEJ8LQ,0.7012381988920948,1
5OO8DYXBH4UA,0.7001813067154895,1
YKDTFRCLC4VD,0.6991148474517839,1
9Z3A9USLX9K9,0.6981768666309306,1
985NXA96BGVY,0.6933332014108589,1
LB7RU75D26GI,0.6926482995587409,1
J1YB1DKKMHP6,0.6923224500856576,1
ZUJ5T5SXV2LO,0.6920769107281781,1
13ER9C5OE2AU,0.6905072039509337,1
DQONIR591O23,0.6904635127035228,1
GXF5JG0VFJYY,0.6902244331759991,1
8IEWABZU97WP,0.6901906379428985,1
CGQCL9KUZ3B2,0.6850944418308582,1
DLMPTTTCO7VV,0.6847163329234186,1
4CCE6ICQJMZY,0.6812867555611716,1
28PM3N5L44B4,0.6788665849810631,1
BXY8N8OMRU4W,0.678363424943786,1
R48T6NXADOFX,0.6782825161029923,1
7NG6G4S1H0PH,0.6777930687132427,1
C28E19O0KTDA,0.675361739456399,1
592BW8BC9SGF,0.6732722103493557,1
8R9IG4WJU1HI,0.6717629781559484,1
JXA16GZMF7JJ,0.6701084833158959,1
RJM4EHA35HVC,0.665160830413419,1
F0U0PC7ND4B6,0.6614046438756286,1
FA1EKE3SWY0X,0.6607921982356246,1
XRDMDA1864MY,0.659578350283487,1
QVQRKQUF7D09,0.6588500429511225,1
WU7IKM98BN33,0.6585949003152543,1
TE3B09E2R70E,0.657489358957285,1
OLE3S7MIVGTB,0.6562174907796191,1
9H1N38CEGC6A,0.6503656284990319,1
M0QOIK8VMQR7,0.6471378594555782,1
FTGN0GB4M8DG,0.6450588000445683,1
953HLYY82UL3,0.6449186581001166,1
56OHF3HVKXDV,0.6432525826519622,1
338ELVBSMVDD,0.6366286928606715,1
N914MHYZVTSP,0.6364343879654949,1
8WDOMA2E2SB2,0.6345758102013747,1
GTFTNT4QW9VI,0.634269532424102,1
8EU154XGFD3N,0.6314535799415143,1
7T5GT4ZRH2KL,0.6298188428932059,1
UDHKJY5UC0G0,0.6296484180732445,1
0UH8OAR9KTQW,0.6279972180491585,1
0CLKASP6CZVJ,0.6267735670820144,1
QZXDJZGE2E9H,0.6250246061717352,1
L72KHJ5A4D5J,0.623151757714603,1
NPKIBLA96LF1,0.6225846131396916,1
J9JD1A543MWQ,0.6222206992878955,1
DQRYTHO0TT6D,0.6201325853617196,1
BYYUPD4HNPBO,0.6178701301880039,1
VY98W3XN7AFG,0.6142015881364433,1
ZLJDDVWHN3VL,0.6122656415284441,1
JVZH8B72ELVF,0.6116888040578812,1
3NQ98NWVZO0R,0.601324841645652,1
OJKRIPWUO2Z2,0.600145302529744,1
JO1IC2N55VP8,0.5985758839405315,1
QAWXFWN2CWGN,0.59752654096265,1
M18K2ZDFYSGD,0.5973306509602778,1
DMS3GXJLNUGG,0.5948913883597957,1
B42X48FZ88MK,0.5948654432149025,1
VZPTIW07ZJ7R,0.5868398918906281,1
AJWKZXMOKI2S,0.5864688558758175,1
3ENHCMJAW0DJ,0.582864774176473,1
GPGYKO5PSRSX,0.5788683288227429,1
TMLL761SBQY0,0.5777551331267485,1
GVR9FTNKUVQK,0.576575308229178,1
E0FDGOGM8XWV,0.5761661950025727,1
5T1FTONPLF5L,0.5758586476737346,1
QCL7AKA8R6FJ,0.5744725947971909,1
F2MD446CXD10,0.5689675637645077,1
OWMRXVEZIS7L,0.5685733078409755,1
MCLUI5D9ACIT,0.56634497499712,1
MZ8PRNTITMYI,0.5658160619902084,1
8K64UC3H3GDS,0.5633614040213454,1
J5BBLJ5FYIZ2,0.5628365956279247,1
GRR223EDHN6E,0.5599643407839511,1
JCRMGW3UH3IZ,0.5574126139261397,1
RXSMTYDFJ2O5,0.5568538768466585,1
JPG8F2DUGQV4,0.5567893463935819,1
2F995PIEQNH6,0.5552921089812393,1
M3D7IX0D500Z,0.5546593497036806,1
NOPH0Q7NXDO5,0.5523637809202253,1
063LKMOACUQO,0.5513751132274626,1
4XNMTZF6YCOH,0.5421713802064636,1
HKXQDAW701KO,0.5403742108208148,1
UWV4V75QN1FL,0.5376086151499133,1
HVOCE83KFYZ4,0.5356536521620631,1
13RC9LVL8A1U,0.5332242234102293,1
0FH4L5V4LLZ2,0.5326027451169245,1
B61QJ7ZH6T9J,0.5293116848885219,1
699ESGXYKVCY,0.5288125819825119,1
XCO2IVTVUN5Q,0.5287223408018104,1
EINFQR8RAWF3,0.52016932918605,1
JEB25A1MIN8L,0.5185226233944733,1
U7ANQSTV7R5F,0.5176325875806773,1
RMM82207NN3F,0.5133545354658375,1
CZGQ5AMUOBU4,0.5111201382376414,1
EVHAHX9XRCH3,0.508718610176629,1
8GD1X0G6M282,0.4877314962409792,1
GP067K33IRTS,0.485420019151687,1
YMQBOUYV6Z2N,0.4847340448905965,1
UY1ERRMZ64KG,0.48230594938291504,1
II9961T8X2Y1,0.48167997523701256,1
A8BK7FZG621Z,0.4805901667196267,1
8E5KKR07KSHB,0.48036080958470034,1
S125X986MJ7O,0.47968481612475583,1
YQZOXLMGA4JM,0.4783459239772352,1
2VEATB1VV4KD,0.47768365501822907,1
XWLZ0HQKWVQZ,0.47435412946665945,1
AVPNLN5S09EM,0.46970736839821414,1
1MU3PTM4XGZR,0.46854419393385616,1
5IP5XR3W9SXL,0.46790115525147435,1
NXSU8R8ZHRRV,0.46579048730584555,1
DMIBYS0Y51DM,0.4646693918257915,1
O6N7I138M6IY,0.4590959958069435,1
JCZ2DFRY0PXD,0.4567886081864605,1
SP3NVOL8NJWR,0.4538966430849375,1
HLASC1V16F5G,0.4510169188536009,1
TTKN1OC8K1J0,0.4486130521430196,1
O9UD9J012HCQ,0.4463885500898743,1
M8SK3TSMYJH4,0.4461824689109645,1
AWOHCN25FUES,0.44423546317876145,1
H9LVH0RWDJSM,0.4440135907323098,1
7DYDTQF9CEX9,0.4423696234702446,1
CRMZOU90NOBK,0.4410743211983652,1
V5H9Q4I7V6FM,0.4397658548353506,1
T1IT6KKCULNM,0.43680057448267423,1
AQ8OMAHMA0GJ,0.43578445610330885,1
ZUWL7SNTUNHM,0.43525520721851557,1
EO8VCA0GHPKL,0.43459247491671676,1
RWR73RBTWWJL,0.43339171108460134,1
A41MB6UBB5P2,0.43220953261841194,1
D7749AA9XKC5,0.42912352337582654,1
6KKN34QR7EIA,0.426399540184411,1
D1MK335SJB49,0.42582085635538114,1
933BLHK0RWJI,0.4224494487104067,1
BEDXZJ59A7BL,0.42202242619773667,1
PPDLG920LWYI,0.42075945375447715,1
3P2AN3QCMN4A,0.4203274328427381,1
6HPPH0RWH5FJ,0.4199423196499563,1
SUELON3YRB40,0.41934138321930353,1
RVK0W051820Q,0.419270183065003,1
RMI54P78DIME,0.4191794966450029,1
WHMTEN6B3SV4,0.4168926752273346,1
0TXAUONQ117J,0.4141826265098485,1
47S46K4W55VL,0.4130471907328628,1
UFFL7JINTVBR,0.411117637669688,1
0WDPOZ9V7NOZ,0.4093646968603338,1
JO5P7J40HNCD,0.4072208132572123,1
AT8SLO802U2B,0.40714355337408714,1
ZBCF4ZL9HL1S,0.40470941740917393,1
KZ0MQ00H90HT,0.40231949932822936,1
I1397EKC5KPI,0.40229671511280785,1
3YXPH8YS8G6M,0.4019091853821696,1
1A40FKQM5WV7,0.4016289866601585,1
CQ98L51OGUZB,0.4014992665432079,1
BLLJ6HA6QYYY,0.40120312407073694,1
IZJYLIE19DGB,0.39908689380533036,1
2RCI44GX2C32,0.39773447714823934,1
NVRW6WOQA72B,0.3971957743580462,1
TFD2F2KV3ALO,0.3967586735233791,1
ZYHNPZOSLXTE,0.3925271316951772,1
6S1IP7GNTYE7,0.3918964293304898,1
YL28BOCXW2YD,0.39130439505717657,1
W3PFNEMASSLG,0.39076583409669796,1
1R5ICP6QW45P,0.39041625648977535,1
0NI2D7OXVN76,0.39026579834526165,1
RM23VDSN3W4E,0.3901857920495017,1
HNZ0AWW3DVFZ,0.38987585883034215,1
PZXQ2QBCCJMD,0.3896792629919629,1
31XLZCQU7AWX,0.38918379745127857,1
26ZCSXIPSIFQ,0.3887578670415283,1
MXPZ5CE7OA1F,0.3884530061254254,1
8LIP33HGFEPK,0.3875181927566723,1
ODE8GHC8YXNH,0.3870800457490433,1
H0EO7C1B4T2P,0.38478237855755976,1
ZM5CNBMB7MHV,0.38398154939885165,1
R8UYR93T6UR5,0.3836750415140571,1
HW4UIMLKK95W,0.38335495012752596,1
YLOTOLE464RZ,0.38276595416204273,1
S3VBAAZBIWMU,0.38249239421329706,1
RYD6N5NQHP4Z,0.3804169876521798,1
RUUHGYFYMLOS,0.3792596843354853,1
NOD31TOCR662,0.3791472665216727,1
BDFMD3X3HXIZ,0.378602123070981,1
UHW2HMIJB1VC,0.37843239520627536,1
P9X3EK4XRG8N,0.37787405658490575,1
PRNL3XILKZSA,0.37683674976278514,1
CHJFB9647AR8,0.37647560829719295,1
5RCL146LGM52,0.3763614753897156,1
H13OVRKIQPEG,0.3757673472198812,1
YC8QG6FS06XG,0.37469785449326787,1
HYTHCYO0KORK,0.37458628599001154,1
OF1N6MSW7DTY,0.37376973546942893,1
5EORPDYYMZJR,0.3737401829197105,1
NM6VP9TCPJTL,0.37348773457208684,1
KOTQBF4E14X1,0.37264862480420796,1
4O9X7QUA19YH,0.37237521759609044,1
9JWDI6H9MSMD,0.3714037022997787,1
JRC0JY4HID0I,0.37084249654058976,1
53EIRFA563V2,0.3699999227339559,0
JPBRQH5EW076,0.36999594425839705,0
VSPKEEUEJF41,0.369775530523814,0
BV964CU3KMHR,0.36907826708714764,0
O0HY50JWH0GQ,0.36812329801838417,0
JN7YGNEGYMPA,0.36673331653284885,0
1PLCUNM6S4BN,0.3666637869959691,0
OXH6Q07N4BZ0,0.36663522467878734,0
Q73DI48A5M8E,0.3659925363444088,0
BAN60Z5GA7HT,0.365295010711337,0
EKB6GKZD38IE,0.3652734314685173,0
048QFAEWZKS8,0.3640578653470565,0
X2EXQSNTK0QL,0.36344532978688177,0
42GWF1ZZ5WYO,0.36137948851742613,0
A7B97IUJ0CHM,0.3608721238387328,0
YGA92E3I9GA5,0.35906390942405075,0
24KIZIDNI7D7,0.3575824127267173,0
F2YVT6XMR76G,0.35737586143977,0
QEAY3R0PTES6,0.3562041048417411,0
Y0IH3KKYOXB0,0.3557681452889283,0
3A34CKXR2M5G,0.35328965016556596,0
UVV64KS5A05Y,0.3529936712251325,0
YIVT2TGEL8RQ,0.3527870086337283,0
WAWX9QBX2E5F,0.35077283764991896,0
EG9PYYGEJEI0,0.35044597569036445,0
C0ZGGPX9SPJA,0.3497227893577531,0
FF5CJXWRQ2C1,0.34831753648347713,0
FJD28TPRNXFS,0.34802446707331475,0
A0MWLA9UC0MO,0.34794070504042884,0
N68QUEN0YOVX,0.3455404508750688,0
5381UZ2F23LQ,0.34419761030374896,0
ZJW0YOC05F19,0.3429441195652728,0
ZK1BK48F3PCI,0.34239283426564343,0
D7Z48B4PQYT8,0.34214586544654846,0
RUBSZTMJL82R,0.3415928464119647,0
KJJ1RYAETH27,0.34156468712427757,0
7BOHXBRPSBN8,0.3375664764994922,0
WS9BPWK8JUEC,0.33738527832791737,0
XJ20A22B5GKZ,0.3362171469681386,0
0D7KRD079OMW,0.33563137357931505,0
72LNSQD28YCU,0.3346746878780641,0
4MT51OSP9UP6,0.33449951570412767,0
F2TQHZ2IMPZM,0.3335611347741941,0
6ZUBMQNVC8XB,0.33123109563203407,0
F32PU6NQ6GYZ,0.33080929161221095,0
QJXZWYC9J8E1,0.33070820147877983,0
75T5URLCDEVU,0.32965957166493864,0
PG43RH7KO2H5,0.3261902513289486,0
Q6OPHUR87X7M,0.325873204068388,0
N5D8BJPDTC40,0.3250632046888542,0
7L58RL4PBSBJ,0.32437297911142776,0
AR66VTXNZLT9,0.32370840174088633,0
MRU4FEDHH7ZR,0.32308177045972103,0
34KABL1YHSNS,0.3224376855960425,0
A2L5CA8HM88A,0.3211082406069769,0
LFBHL4CFBF9G,0.3188880216441201,0
6NQQCKBB1ZQO,0.31774168292980387,0
U6QVFK724GY8,0.31769480471079,0
0E7XQQS28D89,0.3170706014461546,0
67JR7N9GC7Y3,0.31683815867254084,0
QXAP7QIKR393,0.31403242598248515,0
GQ797IKVP5VG,0.3139392461843122,0
D7898UYCTQWY,0.3113284428978553,0
B0FX8SW0AO5B,0.3109508171437591,0
NFFY1Y4SU6CE,0.3047514029903001,0
FGFG3UKU7KDY,0.30162187218714026,0
FP5Z7NSX3KP5,0.3014051715772758,0
SKQAA30ORCZC,0.29930704062024144,0
W4BZ4AI6EAXT,0.29791974121837783,0
HVP1Q448HZL2,0.29684237919166206,0
OIF7IT3HHLG0,0.2968270737058237,0
L02HWOXJVTAS,0.2964506452366593,0
BZOB94DRHNFW,0.2931367077669188,0
T8QO5WQJZHCC,0.2920271250730062,0
ST33KUYLCRO3,0.2919618470488035,0
5TEDIZR6RGI2,0.29064458424645107,0
HIPS93EOVSUG,0.2851283951063604,0
SWLA0MBX7M2V,0.2829377520082389,0
G29LS488XH6I,0.2825017544621544,0
ZEPEMCHUWGLD,0.2799606136931271,0
5U88YHYVGPTG,0.27855845280850733,0
A74UZOAYINAX,0.2782681798508696,0
ZDWHFW6KMPLN,0.277123294788657,0
F1JH5P0EU7EP,0.27674065637989725,0
REI9AWQDVFPO,0.2753561860867562,0
LA82XV20YPVR,0.2719915122986524,0
8MBXBOO8Y9FG,0.2707194408278316,0
IC66T54UP295,0.27063981819311894,0
1ABZG8N62VCI,0.26978886714197103,0
AANCLPMN1E0X,0.2672707184440592,0
SW6E1J0UZV4B,0.264824636904943,0
DYLJVNLES9O0,0.258193519254969,0
JE8RNBEE3SO2,0.25678018838339084,0
FD36EE9I7JMF,0.25664581179474527,0
GA05EGYDA7VU,0.2534053378187506,0
E50WI0VM98P4,0.25157349087885095,0
QPXMSKSPUG7A,0.2505256893250102,0
B6QTXKQAYCHE,0.24917693409339042,0
G08V3PP6QZ4O,0.24844812921932138,0
H0N78BEM0573,0.2462557726073763,0
JPP2F5HU8JW3,0.24533223666064485,0
4U5BGKL8CGY2,0.24328418804471522,0
4SK785UWAYEW,0.24246439477836773,0
411EW9UFHS5Z,0.2424302707967732,0
EDYPM5B0XKMU,0.240529529262457,0
T5KDLWS3G7ES,0.23879727588467276,0
WHX4JV9LHO2J,0.23870748881486198,0
7JYWP9GKUC1O,0.23842563203357944,0
4XE8NUT1W474,0.23639227605558746,0
IGR2593HJKHV,0.2361678874281404,0
44JFSS2NJ9QO,0.23413341231545562,0
TRPO1XCCCBQX,0.23273872081902713,0
F6SLDQQTALKR,0.23120866128900128,0
A0J1CJIG5C98,0.23098938359641347,0
88NA0KIAYIC1,0.22612498514869261,0
YZD7215N4UG2,0.22454386202642906,0
15OIW5WF4FUU,0.22395557084326045,0
K2YRHJ7O2BEQ,0.223107475827942,0
UZ17YCF1UR21,0.22140735351150748,0
DO062VGNR0OZ,0.2203972594880331,0
3PK6J5IILPJH,0.2201373161849995,0
DUVIEZE9VP78,0.21344964995971874,0
EMDR2GLC0JAY,0.2131675868523241,0
O9ZZ0Q2WEXB6,0.21216674762613627,0
28OF150FDR42,0.210248911432883,0
3TYOXLSAIB7C,0.20857528639104866,0
8K42ZFOKBI0I,0.2082953649359761,0
YPON1VPVOMNX,0.20828034854698338,0
HSSODV100HGZ,0.20786640038439702,0
0T2L9ORP868E,0.20705934092480388,0
E67WO408Z0Z4,0.20341212224611993,0
P502VX6J4QXM,0.20325072091599553,0
KEW1Y73UVUCD,0.2027934578687742,0
T5SM7RQ416D8,0.20085390686381396,0
54TAZUK90D8M,0.20078651513912826,0
Q1SDKOSHWRK9,0.20060590094438305,0
BQHASLUSJ3HY,0.19966530321659634,0
5XDXS0OBFJC7,0.1995698402721195,0
IQ6L1ICDP36A,0.19554333951557562,0
GOQAUPVOOW2N,0.19418303598687262,0
A8XA15SC8IB8,0.19259576801759037,0
DDD2TUV2LNB1,0.1918321441585735,0
JL33NIO3YJI5,0.18998744499582193,0
G6HKGI7JUISK,0.18935669828383878,0
W5Q32GU7YKVZ,0.18432172203951142,0
4D0TO4M6NAQE,0.18296175758896763,0
JA7VIWH8LVOU,0.18215938616006003,0
NQHPSNTDGBOF,0.17786009915390083,0
WMV9GEPJ91X8,0.17136103779419617,0
JD5F3TMPPQPJ,0.16840089447047166,0
XUEZ4OY98ZR3,0.16663319432125856,0
UTK04278AFRD,0.15803178794250888,0
DRGK8YLVFJNV,0.15645534993779045,0
RLW73TY09SID,0.15179818669336195,0
T1WTG0NZBN6H,0.15131395171451575,0
C5ZE7FZPRLOQ,0.15007982614321105,0
PGWJIM4LCIS2,0.148611209054032,0
YX0WV0WAAHKB,0.14413190374114698,0
W7XLUM78U8MC,0.1381478222905122,0
STP5U7BA70S0,0.13311556786056794,0
UY9GI00CK8XV,0.13241915902811865,0
4P0WBQFKW1JQ,0.12979954473779468,0
6AN4LOJJ3D8C,0.1218289438767623,0
67433NMSLXED,0.12041449689669557,0
2A326SUFQT31,0.11910093072247045,0
XKJRGTGC13PH,0.11655441797897574,0
IYL6M1XFHQQB,0.11352532223743501,0
AG3TCHUILM1M,0.11005371400648072,0
B9IZMYZGBSPR,0.10358834349684204,0
R055J2391VW2,0.10230776603479015,0
50WIAFBI0UOR,0.10106115962177697,0
Q6QKOMV8S4E1,0.10068615149136971,0
69ZF4DC7RYSS,0.09902229422788081,0
771E2XMM39WT,0.09492135212222731,0
H0T2LI6QTH5B,0.0944097729056737,0
TASGH7DM5JKL,0.09428249757213612,0
VBC3JADE5NFL,0.09248626460504754,0
JQNZTKV47NMJ,0.0922128654154765,0
0SVIRXVQK0NK,0.08978682057232598,0
A2TV6UL6D1SC,0.08922184424214144,0
JMTJ3OCU7JBK,0.08809883135427649,0
ND94V5VUL9IN,0.08654280134468789,0
DMN55F08SFH3,0.08589923108368071,0
WS82KDQDNI9E,0.0819276588772403,0
8PRARH6B1YU7,0.0807849701075827,0
U9BGID74IRFF,0.07631906561139268,0
L09A3M1W0R76,0.07601350232474416,0
4FOO4P4CHCXC,0.07438169561316017,0
14470YHCNUU8,0.07230327782144462,0
79QP9TGEZA3L,0.07223704926795936,0
X5LB08IFE8EV,0.07096486712372982,0
7R4AGWL8H4OX,0.07033110626958067,0
V1KWN2J9FNFK,0.06987319522020533,0
1KZJKWG8D1D4,0.06970795417465517,0
2GSDAWIK9UXG,0.06471501627329401,0
OEQFAK57R0NA,0.06471206111471439,0
9GFF1B3UDNSD,0.06294290084869542,0
CHU5K3PXYZSV,0.06051618889513525,0
B31PPI3SSW1E,0.059554803333573596,0
TP91LX4FF7U3,0.0558329706527058,0
XD1CB4UUOR3Z,0.05582915353380369,0
C78ODGLPH6PC,0.05479751620326405,0
R9TEFSE32B5X,0.05399777928094364,0
VF0RRGF6HJ5G,0.05348999565319898,0
BLE193N9N7AT,0.0529903253791636,0
7X01SSUCE9A8,0.05123289528782759,0
NYGSVW3Q97W2,0.05081283865697501,0
9C10TGEXRBSR,0.05034337039583533,0
4AFG2ZKHLMSN,0.04955152255429905,0
KYRLDLWE9EB9,0.04772074238729529,0
IE36ZWVCOVGX,0.04763906743041905,0
QPYBXPVQOVCY,0.04594715793704828,0
PCIKC75A4KY1,0.04553385663574238,0
T0CN78VF8SJR,0.044540781469786225,0
U8EQDDRX35CQ,0.043615299635402976,0
3MI7NUNSHTYF,0.042483652463159875,0
KID4TLOJJ5VM,0.04245420560201912,0
LS6HIXD24P72,0.04229130640201586,0
TSZTMHBI76C8,0.04214993649292847,0
UOYRPR56T6HT,0.04170480813942527,0
7GY40WFWT9VP,0.03940800850073017,0
YRXMS6PCI0JI,0.03734324099765002,0
7IWL8UDU5P2R,0.036784960862464,0
7HP4Q27B35XM,0.03625663592151972,0
DKTZHCZTDIJD,0.036107219267004984,0
YNJJRRGTNA2P,0.035660631206608784,0
HEU50JRFGXVP,0.03481103055314832,0
1S91VDWTIC0D,0.034421634753530175,0
FCGKLXR0ZUZY,0.03391099096296627,0
AC4TETZ5KH4Z,0.03383875960273703,0
DT4BLLXT9DJY,0.03358034632274119,0
MC24VD5PJMBW,0.03278647469152642,0
16ULBJTTWEKW,0.029627034919672324,0
SHYKS6H4067R,0.028923555240319986,0
NG6RI6OCOXY6,0.027343969986921624,0
FXN49UVN8KNR,0.027171062908289495,0
B3HVKS7704L8,0.026691118507508587,0
6XV2EGG2W5MP,0.026218081689048506,0
2BWV0GCUEGHI,0.026124563533516654,0
HU6BC0KQSU9D,0.024552391708892164,0
AVK0EAWJR9OQ,0.023509517538377628,0
WCOBNYT89KNV,0.022404975519215675,0
XYZP4P9TH830,0.022265083168840537,0
1AMFBPVQ6X39,0.022227316058777192,0
683CAYO09R8Q,0.02220154385061336,0
FJV196XUQO3X,0.02150418766374115,0
TWQO0G22LGOP,0.021283294547404474,0
YL0VDJNM372A,0.020846473330604513,0
JH4I9B27P1CY,0.02066841260454773,0
AA49IGON5J9Z,0.020608375171206814,0
PJYZAAV1F38A,0.020399530922188148,0
SEBRZ7UKO6WW,0.019847177973380727,0
ST0058J7821D,0.01952833014574048,0
89AURFG3YLK9,0.01899408973614669,0
EO28DOGNX8L1,0.01871638272440927,0
BCALX0IHZX3J,0.018435250870362282,0
FQZJ6P87S45Z,0.01825504942663741,0
XBSN4905303I,0.01821098791577207,0
L5QDAFB5O57N,0.01806919922006367,0
UB35DU14DYFV,0.017639934907460495,0
K02A3Q4LEERK,0.017314352169749612,0
TGPG5FG07U6Q,0.017218133774212427,0
GDAJR55W3NWG,0.016927159189879012,0
2UP623PF3409,0.016801579462834827,0
OZ8FOJU64LUW,0.016483146449829327,0
T3WJJW8CKA8V,0.01640537549208658,0
SMRAW36CZL79,0.016038922200972017,0
JMO5Z7AM5E5H,0.015705517564532857,0
HP2UDD5QWHSA,0.015434917653660082,0
4VHUM0AHPBJ5,0.015219153595685427,0
8PK29RES6NT9,0.015164133802527319,0
J45U79LG3BSN,0.015120073381685379,0
WDNSAZUEPJJE,0.0146879185774285,0
AY3TDMKZ32LP,0.014517187216427958,0
ROKMMMZM1DZI,0.014472312524939414,0
C9VZA8AWDZAL,0.014452427118272018,0
CMZZXIBMIMOS,0.014368057047477767,0
SDAJ56O1OTP2,0.014318410895639795,0
HN05FZ67Q3SG,0.014315505343992594,0
3BLP43GGJTPB,0.014227360456465837,0
D1GRN89OW0KA,0.013679585609597639,0
W3E8JHZYMQ8B,0.012502310970003528,0
5M020VLLQYHD,0.012480150703680594,0
BB88KB00U5FZ,0.012336221388115888,0
H2DH4T3XUT4B,0.01233342515675883,0
MC348GWW2X3V,0.012209004973058258,0
DB84XMZ5P7BG,0.012188512223394118,0
J6XYH38D35OF,0.01216582103567814,0
FNDICYEN16FY,0.01193968759747175,0
GZE3ZHYDA14B,0.011812988436949279,0
IXR0HMWWHDS4,0.011757944314868629,0
2P95MX6PN80D,0.011669606267012814,0
6LYJ0OMQ06TR,0.011668996777724134,0
RKSXZ1V1NKM3,0.01143034749087738,0
Q637LFRXP678,0.011379318530506322,0
