IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_core_products,has_kredit,has_deposit,prima_placu,avg_txn_per_month,txn_amount_std,months_active,txn_trend,avg_balance,balance_trend,balance_min,has_contact,n_contacts,churned
AH86ENBJE047,P2,54,26.751540041067763,2,0,0,1,29.444444444444443,114.5514220762503,9.0,0.9,134.4385308056872,-15.035666666666664,-232.15,1,1.0,0
Q3TRHVTO5PB3,P2,57,14.132785763175908,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
SJ0A7CCYZJI2,P2,75,26.031485284052017,4,0,0,1,6.222222222222222,220.5550694126161,9.0,-0.2833333333333333,263.75519480519483,30.112999999999992,0.0,0,0.0,0
5WOLWUHIMDJJ,P2,16,10.127310061601642,2,0,0,0,0.0,0.0,0.0,0.0,977.798,0.0326666666666672,977.7,0,0.0,0
VBZAS1JPF05U,P2,50,27.969883641341543,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8OHS6L2EGEKP,P2,33,14.28062970568104,2,0,0,0,25.11111111111111,154.21471761603144,9.0,0.4,-9.272105263157894,-0.9198333333333332,-25.33,0,0.0,0
DGS5MGMELVQ6,P2,51,19.93429158110883,2,0,1,0,0.0,0.0,0.0,0.0,2220.101,0.3903333333333345,2218.93,0,0.0,0
A03QG06Q92OW,P2,82,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
YQWIXLHIC319,P2,51,10.989733059548255,4,0,1,0,10.125,8719.222707466954,8.0,2.86036036036036,8360.721894736842,-597.2295833333333,0.0,1,2.0,0
SSYVW1XQXLG3,P2,53,6.206707734428473,1,0,0,0,1.5714285714285714,2.227816705370366,7.0,0.1598360655737704,-1.40125,-1.4688333333333332,-7.88,1,1.0,0
O49FG8S5T5WI,P2,43,20.88980150581793,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5ZROL55LMN67,P2,64,17.831622176591377,2,0,0,1,12.555555555555555,122.8175382915417,9.0,0.6333333333333332,-335.1316766467066,14.181000000000004,-670.4,0,0.0,0
9MB8WPJ0SRSG,P2,47,12.725530458590006,0,0,0,0,2.8,186.73611872884177,5.0,-0.0676691729323308,0.0,0.0,0.0,0,0.0,0
JA6XKY3GP6ZH,P2,52,1.571526351813826,0,0,0,0,7.0,77.01867008932342,4.0,-0.2033898305084746,0.0,0.0,0.0,1,1.0,0
J5XBB21JKVJ5,P2,45,9.946611909650924,0,0,0,0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0,0.0,0
UTNIFNBZO6Q9,P2,60,4.082135523613963,0,0,0,0,1.8333333333333333,67.41998624632421,6.0,0.1100478468899521,0.0,0.0,0.0,0,0.0,0
HIH7GOMG8DIO,P2,63,26.091718001368925,3,1,0,1,38.0,155.63606638475636,9.0,1.0666666666666669,3988.526588785047,262.03866666666664,-595.62,0,0.0,0
JPY40M9EBGZ2,P2,67,25.12251882272416,4,0,0,1,13.444444444444445,244.24655968951808,9.0,-0.7833333333333332,3970.87427184466,91.72908333333336,1699.19,0,0.0,0
7O95EHRYDZE7,P2,88,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
HFAERT80ZJEC,P2,69,27.17864476386037,1,0,0,0,2.4444444444444446,2222.504294124475,9.0,0.0,8766.663999999999,334.6167500000001,0.0,0,0.0,0
5D72PEHEDENM,P2,75,17.5523613963039,2,0,0,0,0.0,0.0,0.0,0.0,325.67,0.0,325.67,0,0.0,0
MEAWZ2HNK054,P2,62,26.088980150581797,2,0,0,0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0,0.0,0
6S2IU7HUUU8L,P2,75,5.69472963723477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
CS3AU8IL6M1W,P2,37,9.971252566735114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
UQ6LLC0AVANS,P2,74,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
NQ8V484JOJEC,P2,50,1.9247091033538672,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0
ZCD0WFFFWMOZ,P2,87,14.869267624914444,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
M6J4QO4NB79E,P2,58,19.67693360711841,0,0,0,0,3.888888888888889,117.02689484749672,9.0,0.55,0.0,0.0,0.0,0,0.0,0
ECEN6PB3EUJC,P2,53,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
G7373N9708RJ,P2,47,8.908966461327857,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
O8EBESIOFYNC,P2,59,16.802190280629706,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
UB35DU14DYFV,P2,54,19.67693360711841,0,0,0,0,14.11111111111111,22.762555094621856,9.0,0.3666666666666666,0.0,0.0,0.0,0,0.0,0
WJ40KE6F6URP,P2,52,5.8699520876112254,0,0,0,0,7.777777777777778,111.46973381798942,9.0,0.0999999999999999,0.0,0.0,0.0,0,0.0,0
XLG233R65VVI,P2,79,26.088980150581797,2,0,0,1,3.2222222222222223,808.6416529009645,9.0,-0.4333333333333333,2621.5158974358974,-319.6319166666666,406.35,1,1.0,0
FJ1JNF6YYLRI,P2,78,10.184804928131417,2,0,0,1,2.333333333333333,1266.844802153309,9.0,-0.1333333333333333,1722.880294117647,-46.02308333333334,86.0,0,0.0,0
6MKMGJ89CJQ8,P2,61,14.406570841889115,0,0,0,0,83.25,50.60195448067926,4.0,1.08,0.0,0.0,0.0,0,0.0,0
909BWJY3GITP,P2,67,8.123203285420944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6SS5LH429QD1,P2,48,10.316221765913758,0,0,0,0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,1,1.0,0
81A20QTNLFAC,P2,66,18.49691991786448,1,0,0,1,7.333333333333333,258.6636938866854,9.0,2.960594732333751e-17,1346.003870967742,38.203666666666656,401.39,0,0.0,0
3MPC3HUSISVR,P2,42,31.077344284736483,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DLZU4T2C8EZQ,P2,54,6.083504449007529,0,0,0,0,1.7777777777777777,218.32697191750415,9.0,-0.0333333333333333,0.0,0.0,0.0,0,0.0,0
9YVWB0Q7W5GI,P2,39,8.889801505817934,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
AT5HLKKGLYKW,P2,48,8.180698151950718,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VXFHBDOUZY8Z,P2,59,26.072553045859,2,0,0,1,3.6666666666666665,1109.0972384642112,9.0,0.4333333333333333,3009.544905660377,1354.7544166666669,8.66,0,0.0,0
PNWK43QIQVVW,P2,41,1.596167008898015,1,0,0,1,2.555555555555556,387.53990760610935,9.0,-0.0333333333333333,331.2353333333333,-32.71650000000001,1.26,0,0.0,0
FSEL9VLFLCIA,P2,84,27.76728268309377,1,0,0,0,24.714285714285715,125.30788953547976,7.0,-4.928571428571429,1002.635681818182,-38.585,0.0,1,2.0,0
617JMLHEN66L,P2,76,0.4407939767282683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
E0Q04BCTXYMV,P2,64,27.000684462696785,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
QFRVMZRNLFHW,P2,42,2.5023956194387407,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6OZRJI07RPGZ,P2,67,26.85010266940452,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
YCG6KDV9L5Z6,P2,72,21.065023956194388,2,0,0,1,14.666666666666666,96.86489432644916,9.0,0.0833333333333333,265.625306122449,31.323166666666676,-8.79,0,0.0,0
VXYIYPDT9VPY,P2,56,15.775496235455169,2,0,0,0,2.4444444444444446,43.1776558777751,9.0,-0.1333333333333333,62.08944444444445,2.673666666666666,0.61,0,0.0,0
60USQR5XRMC0,P2,73,12.605065023956197,3,1,0,1,22.11111111111111,162.945430438901,9.0,0.4666666666666667,-1057.9792307692308,26.056166666666662,-1715.27,0,0.0,0
MNHQWABP8YWW,P2,35,6.798083504449007,1,0,0,0,1.2857142857142858,265.5067559404092,7.0,0.0778688524590164,2878.4790476190474,138.0028333333333,2372.38,1,1.0,1
ARN5U42CHQK9,P2,57,9.911019849418206,4,1,0,1,40.55555555555556,203.3897328717741,9.0,-0.05,1147.5361963190185,-375.97075,-3925.62,0,0.0,0
O8KXU0KW3P8A,P2,75,27.471594798083505,2,0,0,1,3.6666666666666665,281.87055719269654,9.0,-0.3666666666666666,1785.6074468085108,526.0378333333333,184.81,0,0.0,0
U3RGE96ZSQ4M,P2,73,29.76865160848734,4,1,0,1,8.666666666666666,138.55267909877415,9.0,-0.0333333333333333,151.8863909774436,24.60375,-227.59,0,0.0,0
D2TAJ7PQ2XWZ,P2,72,15.110198494182066,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
TR1GRC46ANND,P2,66,2.2587268993839835,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
12LSQAHIXYKO,P2,52,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
7UJPFY2HJGE3,P2,73,27.603011635865844,4,0,1,1,3.333333333333333,316.8065934085439,9.0,-0.0833333333333333,6547.756097560976,-43.61100000000001,0.0,0,0.0,0
BV2SIACYLUP6,P2,39,10.217659137577002,4,0,0,1,33.0,363.4341720589129,9.0,3.65,1457.9596703296702,562.3928333333333,0.29,0,0.0,0
32EASO9PFM0C,P2,68,28.03559206023272,3,0,0,1,66.88888888888889,248.5868239316912,9.0,0.45,5224.732191780822,-1542.469916666667,0.0,0,0.0,0
8YIQX2PEGOGV,P2,62,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BM9NBY7E0OCR,P2,80,27.76728268309377,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
FJD28TPRNXFS,P2,62,5.905544147843942,2,0,0,0,4.111111111111111,601.3157731887511,9.0,0.1333333333333333,492.161,8.222166666666663,0.3,0,0.0,0
OJKRIPWUO2Z2,P2,26,9.96851471594798,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
AHMGO2764EMB,P2,61,19.67693360711841,0,0,0,0,1.375,110.81083260141214,8.0,0.0357142857142857,0.0,0.0,0.0,0,0.0,0
6GOAX7FSTF23,P2,53,10.581793292265573,0,0,0,0,1.75,167.74881827701003,4.0,-0.088235294117647,0.0,0.0,0.0,0,0.0,0
6KM7YBUEODVB,P2,74,26.206707734428477,2,0,0,1,5.666666666666667,209.0981745447836,9.0,-0.4833333333333334,5058.6728,-323.227,3581.7,0,0.0,0
3M20NFPQ66NP,P2,55,6.839151266255989,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
HCMWTUY6367I,P2,75,26.072553045859,2,0,0,0,1.0,1.0854185060764965,3.0,0.0,209.0745,-1.9034166666666663,200.77,0,0.0,0
TWYS9BMGSZI1,P2,91,16.11772758384668,2,0,0,0,3.7777777777777777,338.62080527759207,9.0,0.0833333333333333,25845.836,-14.823000000000016,25126.84,0,0.0,0
Y7A5QR5OCO95,P2,85,25.675564681724847,2,0,0,1,3.333333333333333,208.01820630421508,9.0,0.0166666666666666,219.80666666666667,4.642166666666668,1.8,0,0.0,0
HAHPQVJSJJ6O,P2,40,2.740588637919233,0,0,0,0,3.4444444444444446,99.51711367387269,9.0,0.1833333333333333,0.0,0.0,0.0,0,0.0,0
BE8OWHKBYHIQ,P2,87,26.239561943874055,2,0,0,1,5.444444444444445,246.4532734311901,9.0,-0.0666666666666666,5928.856119402985,497.3510833333333,3344.76,0,0.0,0
F711ZOUW2GR9,P2,61,12.043805612594111,0,0,0,0,3.5,146.32490846051752,8.0,-0.3243243243243243,0.0,0.0,0.0,0,0.0,0
9ILB04C91N4W,P2,73,19.67693360711841,0,0,0,0,2.0,40.35262397620141,9.0,0.0666666666666666,0.0,0.0,0.0,0,0.0,0
QJXZWYC9J8E1,P2,87,25.32511978097194,0,0,0,0,6.333333333333333,9.267255668836322,9.0,-0.05,0.0,0.0,0.0,0,0.0,0
26ZCSXIPSIFQ,P2,56,10.3709787816564,1,0,0,0,1.0,0.0,1.0,0.0,6.248333333333332,1.027,-10.92,1,1.0,0
BY7XP2KZJTFB,P2,54,19.67693360711841,0,0,0,0,2.7777777777777777,169.1850805449464,9.0,0.35,0.0,0.0,0.0,0,0.0,0
1OER6SD2INEI,P2,65,19.345653661875428,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Z9AF6GRU4O3M,P2,67,2.2258726899383983,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
LZKO83E3YP52,P2,73,9.911019849418206,2,0,0,1,14.444444444444445,141.77935320603547,9.0,-1.2166666666666666,631.8594,-27.13983333333332,154.49,0,0.0,0
NJ396KY6AFVJ,P2,71,26.313483915126625,3,1,0,1,2.625,218.2115612634849,8.0,0.0225225225225225,366.5835294117647,22.08966666666667,35.44,0,0.0,0
KRBWRTOP6AUH,P2,39,10.25325119780972,0,0,0,0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0,0.0,0
1TRWGTJJEQ4Z,P2,49,7.195071868583162,2,0,0,1,98.11111111111111,72.19307064713783,9.0,4.5,1044.534817518248,-71.11683333333332,381.35,0,0.0,0
KGNHF20BVR7E,P2,49,4.468172484599589,3,1,0,0,8.333333333333334,67.17797063092998,9.0,-0.5666666666666667,-4608.710243902439,-8.333333333333332e-05,-25962.21,1,1.0,0
3DZIKATG2QIC,P2,59,8.991101984941821,0,0,0,0,2.7777777777777777,141.50971698084905,9.0,-0.1,0.0,0.0,0.0,0,0.0,0
AZ7N1DL1776D,P2,42,2.5023956194387407,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
YK7RWBE7M0OO,P2,58,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RKSXZ1V1NKM3,P2,58,27.526351813826142,5,1,0,0,1.0,2.107470047236739,5.0,0.0,-6013.559189189189,76.07791666666667,-12358.18,0,0.0,0
SXTBVE6V2PWK,P2,44,9.02669404517454,0,0,0,0,3.75,7.885728338496794,4.0,-0.6335877862595419,0.0,0.0,0.0,0,0.0,0
CI4U71JMP3E4,P2,74,17.0403832991102,2,0,0,0,1.0,0.0,5.0,0.0,236.5,-1.0940000000000016,231.98,0,0.0,0
SFBSVOWZO8FZ,P2,55,10.099931553730322,2,0,1,0,2.0,17873.552938261324,3.0,-0.5,18466.990869565216,-1896.1944166666665,0.0,0,0.0,0
152O30NHO6ZU,P2,87,20.13141683778234,2,0,0,1,4.333333333333333,183.43400627923145,9.0,-0.2833333333333333,1475.4068965517242,57.60216666666667,1036.04,0,0.0,0
8CSCQVDISWNB,P2,63,27.887748117727583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2BZXT12EY67X,P2,59,8.095824777549623,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OSLUOQ6QTNEO,P2,65,26.06160164271047,2,0,0,0,1.0,0.0,6.0,0.0,46.925,-3.05,33.2,0,0.0,0
IFQKQBT2FX54,P2,70,28.969199178644764,1,0,0,0,23.0,143.84769130124172,9.0,-0.0333333333333333,7366.744366197184,-2304.35825,1006.61,0,0.0,0
QUCUKLPP1IYC,P2,53,0.027378507871321,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
EDJWG6TTDEFN,P2,43,19.67693360711841,0,0,0,0,3.0,39.876703915337785,4.0,-0.5714285714285714,0.0,0.0,0.0,0,0.0,0
ENGJSPAGY74Y,P2,61,28.80492813141684,0,0,0,0,2.0,141.4213562373095,1.0,0.0,0.0,0.0,0.0,0,0.0,0
1CHHJRNDVIP7,P2,48,14.55167693360712,0,0,0,0,19.11111111111111,29.312374287483248,9.0,0.15,0.0,0.0,0.0,0,0.0,0
2RKQYB8ZY2EN,P2,57,8.087611225188228,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
SXWSI4YWUTU4,P2,48,9.91649555099247,2,0,0,1,34.0,208.67677215352128,9.0,-0.0166666666666666,5497.820050761422,354.66558333333336,3192.15,0,0.0,0
5MNOGZBYCCI9,P2,85,26.220396988364133,2,0,0,0,0.0,0.0,0.0,0.0,286.22300000000007,0.000999999999999,286.22,0,0.0,0
0TAHP356BHJ1,P2,72,1.6646132785763177,0,0,0,0,2.5,89.12904812685929,2.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,0
HIVWGMJL6MV2,P2,75,18.981519507186857,3,1,0,1,35.888888888888886,144.55124718463324,9.0,1.3,218.31095011876485,7.679666666666667,-46.89,1,1.0,0
S6MOVKDBGQ54,P2,55,19.67693360711841,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
HQKWAF8V0VNG,P2,62,8.227241615331964,0,0,0,0,1.6,30.207614933986427,5.0,0.4,0.0,0.0,0.0,0,0.0,0
3CXJNXACHDNA,P2,68,19.67693360711841,0,0,0,0,1.0,4.822468247692254,2.0,0.0,0.0,0.0,0.0,0,0.0,0
OSBSTXVXN4KI,P2,12,10.269678302532512,2,0,0,0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0,0.0,0
IVJZQQ4LYPIB,P2,57,19.67693360711841,0,0,0,0,3.5,105.30421706853711,4.0,0.216867469879518,0.0,0.0,0.0,0,0.0,0
Q34SWPDEJ6BT,P2,84,26.091718001368925,2,0,0,1,4.555555555555555,128.98091424230367,9.0,0.15,470.8294,8.763749999999998,53.35,1,1.0,0
AEWRMY8UWLWE,P2,63,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
PGTP3P4BB5A3,P2,59,2.784394250513347,0,0,0,0,1.3333333333333333,40.21026270475877,6.0,-0.0999999999999999,0.0,0.0,0.0,0,0.0,0
1GNDT512HKA3,P2,62,3.2799452429842573,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
LTVE6YBGV1AS,P2,65,26.43668720054757,5,1,0,1,17.0,75.09719602975059,9.0,0.2,-97.53078212290502,12.124750000000002,-2346.16,0,0.0,0
Y36BIO6X59B4,P2,62,18.414784394250518,2,0,0,0,7.222222222222222,39.77446529822387,9.0,-0.0666666666666666,13.444777777777777,1.554416666666667,-45.02,0,0.0,0
D3R2QG834QX0,P2,77,17.95756331279945,1,0,0,0,4.0,134.89417892746334,6.0,0.0428571428571428,317.4652,-57.09925,0.0,0,0.0,0
88VIFJFVFT6E,P2,84,26.757015742642025,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
JH6MA5S34DKJ,P2,40,19.67693360711841,0,0,0,0,6.0,60.22213355058136,4.0,1.0,0.0,0.0,0.0,0,0.0,0
D9J9CP37EFRL,P2,61,19.67693360711841,0,0,0,0,6.111111111111111,165.11847035137666,9.0,0.05,0.0,0.0,0.0,1,1.0,0
FKCUNGOZNLD8,P2,37,9.686516084873375,0,0,0,0,2.0,79.13835219335051,6.0,0.0845070422535211,0.0,0.0,0.0,1,2.0,0
LT8Y3BK65K6X,P2,80,11.326488706365502,1,0,0,0,3.142857142857143,231.2685518796884,7.0,-0.2142857142857142,10180.200606060604,123.28196428571444,0.0,1,1.0,0
4M75RE0Z0G8T,P2,63,5.218343600273785,2,1,0,0,1.3333333333333333,26.237911740456784,6.0,-0.0399999999999999,-3021.1359259259257,52.34849999999997,-3245.83,0,0.0,0
3O0K84HU2SUG,P2,75,10.316221765913758,2,0,0,1,2.111111111111111,896.7743124813043,9.0,-0.1,16419.10818181818,263.13041666666663,14457.87,0,0.0,0
98E42IJTA3VB,P2,83,20.33675564681725,2,0,0,1,11.555555555555555,69.09914430261237,9.0,0.05,671.9568571428572,-10.157666666666664,420.06,0,0.0,0
373U66KLNHB6,P2,74,12.186173853524982,0,0,0,0,17.444444444444443,66.91669469704009,9.0,-0.1,0.0,0.0,0.0,0,0.0,0
N0MR37QUCS16,P2,41,9.946611909650924,0,0,0,0,0.0,0.0,0.0,0.0,1.33,0.0,1.33,0,0.0,0
TZRM18I16ROZ,P2,67,19.67693360711841,0,0,0,0,2.4444444444444446,222.11105931911965,9.0,0.0166666666666666,0.0,0.0,0.0,0,0.0,0
0NI2D7OXVN76,P2,51,13.475701574264203,1,0,0,0,1.8333333333333333,0.8395453314957826,6.0,-0.0571428571428571,-8.437857142857142,-2.452321428571428,-17.97,0,0.0,0
2VYU8F6OXXEP,P2,69,15.041752224503764,4,1,0,1,3.888888888888889,944.2045645203208,9.0,0.8666666666666667,705.311320754717,-143.79983333333334,-588.75,0,0.0,0
QR26RYYNIELB,P2,91,24.739219712525667,1,0,0,0,2.571428571428572,397.14508914915984,7.0,0.0787671232876712,468.3496296296297,-56.26285714285714,0.0,0,0.0,0
Z2VTEGYBKLTX,P2,30,9.8507871321013,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XT2IW7103B3F,P2,65,22.42299794661191,2,0,0,1,4.333333333333333,72.96807064742836,9.0,0.2833333333333333,284.5264705882353,18.25375,3.97,0,0.0,0
SUPMINVXT9DM,P2,84,26.28336755646817,2,0,0,1,2.7777777777777777,165.71671456434325,9.0,0.05,3459.8900000000003,323.2098333333333,1975.38,1,1.0,0
U0MIMXVUAPHA,P2,58,8.276522929500342,0,0,0,0,3.7777777777777777,77.17436331412897,9.0,-0.1,0.0,0.0,0.0,0,0.0,0
L1N4K4HIXWV2,P2,60,26.12457221081451,2,0,0,0,14.22222222222222,51.45570066288732,9.0,-1.3,8344.936603773584,-286.601,6946.41,0,0.0,0
H1KBRZL7J8FZ,P2,53,6.075290896646133,2,0,0,0,8.555555555555555,79.74961168586641,9.0,-0.6166666666666667,97.49095238095238,7.469833333333335,0.92,0,0.0,0
XKEQ0EZGQBXU,P2,56,9.59069130732375,2,0,0,1,6.0,13214.273448381133,9.0,-0.5,3115.0334615384613,-1538.8987499999998,15.84,0,0.0,0
5C54QKE42CHP,P2,82,26.00958247775496,2,0,0,1,15.333333333333334,170.5008895756128,9.0,0.15,2874.16972972973,-59.52075000000002,0.0,0,0.0,0
M8V1M8LHXAY7,P2,44,2.833675564681725,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DYWL1WP2TEL3,P2,80,24.815879534565365,2,0,0,0,0.0,0.0,0.0,0.0,9.33,0.0,9.33,0,0.0,0
96UBGTNSPL80,P2,61,20.20260095824777,5,1,0,1,5.777777777777778,108.57735107159309,9.0,0.3333333333333333,-1126.0260952380952,-0.5345833333333334,-7273.91,1,3.0,0
5ZPMTZGE269P,P2,86,18.46406570841889,2,0,0,1,4.333333333333333,124.11639983212312,9.0,-1.3333333333333333,271.48477272727274,-37.48191666666666,21.03,0,0.0,0
MXZW2JG8VHQY,P2,28,9.349760438056126,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8ITF8UML7XWB,P2,60,10.143737166324437,1,0,0,0,0.0,0.0,0.0,0.0,3.31,0.0,3.31,0,0.0,0
ONXQHGJDU786,P2,64,17.177275838466805,2,0,0,1,5.888888888888889,298.450077119656,9.0,-0.0666666666666666,669.0191489361703,-56.80125000000001,0.22,0,0.0,0
2HZJGY1DZDZ1,P2,61,19.67693360711841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MFDEYBA7XSFD,P2,82,26.102669404517453,2,0,0,1,4.333333333333333,236.2543249797978,9.0,-0.0666666666666666,1289.8130508474576,78.44591666666669,550.51,0,0.0,0
O9ZZ0Q2WEXB6,P2,40,7.923340177960301,0,0,0,0,11.333333333333334,94.12713615295652,9.0,0.7499999999999999,0.0,0.0,0.0,0,0.0,0
WWGOZEHH3JEB,P2,69,16.18343600273785,0,0,0,0,3.0,19629.909152447275,1.0,0.0,14875.039374999998,-1821.4285714285716,0.0,0,0.0,0
79NM4RT6M06K,P2,64,27.526351813826142,2,0,0,1,2.333333333333333,23.193250988780584,9.0,-0.05,168.85805555555555,-11.461166666666664,67.56,0,0.0,0
S7LGT33R56IZ,P2,53,13.585215605749486,4,0,1,0,34.888888888888886,19063.805572220608,9.0,0.8333333333333334,12737.225173913044,873.0975000000001,0.0,0,0.0,0
I5NRT1G34QVB,P2,43,8.988364134154688,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
WKEBSW8H3QWS,P2,55,4.26009582477755,0,0,0,0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0
ZKNLEUN48PDY,P2,102,27.3347022587269,2,0,0,0,0.0,0.0,0.0,0.0,213.422,0.0006666666666679,213.42,0,0.0,0
0FSVD8IBVLVM,P2,52,2.2806297056810405,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
1DC68241N5KN,P2,83,13.875427789185489,2,0,0,1,2.333333333333333,195.87255541489705,9.0,-1.4802973661668754e-17,6318.805454545454,64.06016666666667,5731.44,0,0.0,0
S9XXA3ZAR6V0,P2,78,19.67693360711841,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
DG18Y0C29DYQ,P2,81,26.261464750171115,2,0,0,1,4.125,137.0931500102571,8.0,-0.3205944798301486,2248.3028260869564,-398.92808333333335,617.34,0,0.0,0
FV8JG0L0ONXK,P2,75,37.83709787816564,3,0,0,1,25.77777777777778,1011.9599076353816,9.0,-0.0333333333333333,20846.820708661417,2190.6630833333334,0.0,0,0.0,0
K6RQ687HQCVB,P2,26,10.184804928131417,0,0,0,0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,0,0.0,0
HNZNXA0DWSMN,P2,66,29.59616700889801,2,0,0,1,24.88888888888889,235.09900608154453,9.0,0.5333333333333333,10814.55590425532,-271.06225,7857.13,0,0.0,0
GEOXMLMJK734,P2,83,27.50444900752909,2,0,0,0,2.5,346.85127064780954,2.0,-0.5,151.72199999999998,0.0,-28.98,0,0.0,0
BR70BJP3PW5M,P2,64,19.67693360711841,0,0,0,0,6.0,408.92235643277206,9.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,0
49I91ZUFYNPM,P2,43,13.188227241615332,0,0,0,0,2.2857142857142856,62.16901036355117,7.0,-0.0204918032786885,37.68953488372093,-69.19091666666667,-672.2,0,0.0,0
GUMIF9JLYWNX,P2,70,18.611909650924023,2,0,0,1,30.0,158.5167053856026,9.0,0.1166666666666666,8522.804905660378,-67.40516666666655,7450.56,0,0.0,0
5O48H51F6YN2,P2,63,2.412046543463381,0,0,0,0,2.0,90.82079497560017,1.0,0.0,0.0,0.0,0.0,0,0.0,0
FPG9AEEC9BMV,P2,58,9.702943189596168,0,0,0,0,2.625,122.39124673027264,8.0,0.2976190476190476,0.0,0.0,0.0,0,0.0,0
6LRSPMFIJG6C,P2,55,8.873374401095141,0,0,0,0,1.5,160.7275126832159,2.0,-1.0,0.0,0.0,0.0,0,0.0,0
